audio_file_name,grader,profile_id,pre_or_post,question_clean,Human Transcription,ai_transcription,human_words_correct,total_reference_words,ai_total_score,ai_words_correct,ai_n_words
grade1_profile28473_q3_LP_20251122_101304.mp3,Amna,28473,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is zara she loves to draw this is faiz he loves to build things,15,15,19.0,8,11
grade1_profile28469_q3_QK_20251122_101834.mp3,Amna,28469,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She love to draw. This is Faiz. He loves to build things.,This is zara she loves to draw this is faiz he loves to build things,14,15,20.0,10,11
grade1_profile30581_q3_LP_20251122_101304.mp3,Amna,30581,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is zara she loves to draw this is faiz he loves to build things,15,15,21.0,10,11
grade1_profile31203_q3_QK_20251122_101834.mp3,Salman,31203,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to building build things. ,This is zara she loves to draw this is faiz he loves to build things build things,15,15,19.0,9,11
grade1_profile30575_q3_LP_20251122_101304.mp3,Salman,30575,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He love to build things. ,This is this is zara she loves to draw draw this is faiz he loves to build things,14,15,21.0,10,11
grade1_profile30490_q3_QK_20251122_101834.mp3,Semal,30490,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara she loves to draa this is faiz he loves to builds thing,This is zara she loves to draw this is faiz he loves to build things,12,15,20.0,9,11
grade1_profile28423_q3_QK_20251122_101834.mp3,Semal,28423,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara she loves to draw this is Faiz he loves to build things ,This is zara she loves to draw this is faiz he loves to build things,15,15,21.0,10,11
grade1_profile30626_q3_LP_20251122_101304.mp3,Semal,30626,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara she loves to drow this is Faiz he loves to build things,This is zara she loves to draw this is faiz he loves to build things,14,15,21.0,10,11
grade1_profile28466_q3_QK_20251122_101834.mp3,Rehma,28466,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He lpves to build thi,This is zara she loves to draw this is faiz he loves to build things,13,15,19.0,9,11
grade1_profile31204_q3_LP_20251122_101304.mp3,Semal,31204,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This ease Zara she loves to draw this is Faiz he loves to build build dings,This is zara she loves to draw this is faiz he loves to build things,13,15,17.0,6,11
grade1_profile30684_q3_LP_20251122_101304.mp3,Rehma,30684,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to buld things.,This is zara she loves to draw this is faiz he loves to build things,14,15,17.0,7,11
grade1_profile30840_q3_LP_20251122_101304.mp3,Rehma,30840,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is zara she loves to draw this is faiz he loves to build things,15,15,19.0,8,11
grade1_profile28443_q3_LP_20251122_101304.mp3,Rehma,28443,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She laave loves to draw. This is Faiz. He loves to baald things,This is zara she loves loves to draw this is faiz he loves to build things,14,15,19.0,8,11
grade1_profile28471_q3_QK_20251122_101834.mp3,Semal,28471,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He love to build things.,This is zara she loves to draw this is faiz he loves to build things,14,15,21.0,10,11
grade1_profile28498_q3_LP_20251122_101304.mp3,Semal,28498,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Fai this is a Zara. This is a Zara. She loves to draw. This is a Faiz. He loves to build things.,This is faiz this is zara this is zara she loves to draw this is faiz he loves to build things,15,15,16.0,6,11
grade1_profile28375_q3_QK_20251122_101834.mp3,Semal,28375,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara she live to draa this is Faiz he love to build things,This is zara she loves to draw this is faiz he loves to build things,12,15,18.0,8,11
grade1_profile28516_q3_QK_20251122_101834.mp3,Semal,28516,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara she love to draw this is faiz he love to bewld thing,Is zara she loves to draw this is faiz he loves to build things,11,15,20.0,9,11
grade1_profile30481_q3_QK_20251122_101834.mp3,Rehma,30481,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zaraaa. She loves to drrraw. This is Feezz. He loves to build thin,This is zara she loves to draw this is faiz he loves to build things,11,15,17.0,6,11
grade1_profile28349_q3_QK_20251122_101834.mp3,Semal,28349,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara she love to draw this is Faiz he love to build things ,This is zara she loves to draw this is faiz he loves to build things,13,15,21.0,10,11
grade1_profile28456_q3_QK_20251122_101834.mp3,Rehma,28456,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is zara she loves to draw this is faiz he loves to build things,15,15,21.0,10,11
grade1_profile28428_q3_QK_20251122_101834.mp3,Rehma,28428,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She looooooves to draaw. This is Saif. He looooves to buil things,This is zara she loves to draw this is faiz he loves to build things,10,15,20.0,10,11
grade1_profile28518_q3_QK_20251122_101834.mp3,Rehma,28518,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She love to draw. This is Faaiz. He love to buil things,This is zara she loves to draw this is faiz he loves to build things,11,15,14.0,6,11
grade1_profile28432_q3_LP_20251122_101304.mp3,Rehma,28432,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiza Faiz. He loves to build things,This is zara she loves to draw this is faiz zara faiz he loves to build things,15,15,21.0,10,11
grade1_profile28471_q3_LP_20251122_101304.mp3,Rehma,28471,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He love to built think,This is zara she loves to draw this is faiz he loves to build things,12,15,20.0,10,11
grade1_profile28469_q3_LP_20251122_101304.mp3,Ali,28469,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. He loves to draw. This is Faiz. He love to build thing.,This is zara she loves to draw this is faiz he loves to build things,12,15,17.0,6,11
grade1_profile30684_q3_QK_20251122_101834.mp3,Rehma,30684,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He love to buld things,This is zara she loves to draw this is faiz he loves to build things,13,15,18.0,8,11
grade1_profile28359_q3_LP_20251122_101304.mp3,Semal,28359,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Sara she loves to draa this is Faiz he loves to build things,This is zara she loves to draw this is faiz he loves to build things,13,15,15.0,6,11
grade1_profile28421_q3_LP_20251122_101304.mp3,Semal,28421,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara she loves to draa this is Faiz he love to build thing,This is zara she loves to draw this is faiz he loves to build things,12,15,15.0,5,11
grade1_profile28398_q3_QK_20251122_101834.mp3,Semal,28398,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara she loves to draw this is Faiz he loves to buld things,This is zara she loves to draw this is faiz he loves to build things,14,15,18.0,8,11
grade1_profile28355_q3_QK_20251122_101834.mp3,Semal,28355,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,These is Zara she loved to draa this is Faiz he loves to building things,This is zara she loves to draw this is faiz he loves to build things things,11,15,17.0,8,11
grade1_profile28345_q3_QK_20251122_101834.mp3,Semal,28345,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara she loves to draw this is Faiz he loves to paint things,This is zara she loves to draw this is faiz he loves to build things,14,15,21.0,10,11
grade1_profile31204_q3_QK_20251122_101834.mp3,Rehma,31204,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She lafs to bilts drrraaw. This is Faiz. He loves to build things,This is zara she loves to build things draw this is faiz he loves to build things,13,15,14.0,6,11
grade1_profile28509_q3_LP_20251122_101304.mp3,Rehma,28509,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to baaal biiil things.,This is zara she loves she loves to draw this is faiz he loves to build things,14,15,9.0,2,11
grade1_profile31184_q3_LP_20251122_101304.mp3,Abdullah,31184,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,"This is Zara. She loves to draw this, is faaz he loves to bubble things",This is zara she loves to draw this is faiz he loves to build things,13,15,18.0,9,11
grade1_profile28456_q3_QK_20251122_101834.mp3,Abdullah,28456,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is zara. She loves to draw. This is Faiz. He loves to build things.,This is zara she loves to draw this is faiz he loves to build things,15,15,21.0,10,11
grade1_profile28428_q3_LP_20251122_101304.mp3,Rehma,28428,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is face. He loves to build things.,This is zara she loves to draw this is faiz he loves to build things,14,15,17.0,7,11
grade1_profile28451_q3_LP_20251122_101304.mp3,Rehma,28451,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He lovess to build things,This is zara she loves to draw this is faiz he loves to build things,14,15,20.0,9,11
grade1_profile28432_q3_LP_20251122_101304.mp3,Ali,28432,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiza Faiz. He loves to build things. ,This is zara she loves to draw this is faiz zara faiz he loves to build things,15,15,21.0,10,11
grade1_profile30472_q3_QK_20251122_101834.mp3,Ali,30472,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to build things. ,This is zara she loves to draw this is faiz he loves to build things,15,15,22.0,11,11
grade1_profile28438_q3_QK_20251122_101834.mp3,Semal,28438,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara she loves to draw this is Faiz he loves to build things,This is zara she loves to draw this is faiz he loves to build things,15,15,20.0,9,11
grade1_profile28516_q3_QK_20251122_101834.mp3,Rehma,28516,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to drraw. This is Faiz. He loves to biuld thing,Is zara she loves to draw this is faiz he loves to build things,12,15,20.0,9,11
grade1_profile28474_q3_QK_20251122_101834.mp3,Rehma,28474,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She loves to draw. This is Faiz. He loves to buld things.,This is zara she loves to draw this is faiz he loves to build things,14,15,21.0,10,11
grade1_profile28350_q3_QK_20251122_101834.mp3,Rehma,28350,post,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She laaves to draw. This is Faiz. He laave to buils thing,This is zara she loves to draw this is faiz he loves to build things,11,15,21.0,10,11
